config.logging_config 2023-12-13 17:46:58,753 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 17:46:58,753 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight (APPLE_NEW2022_008)
config.logging_config 2023-12-13 17:46:58,753 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_031)
config.logging_config 2023-12-13 17:46:58,753 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver (APPLE_NEW2022_056)
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT RED (APPLE_NEW2022_016)
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 17:46:58,754 WARNING No matches to `model_number_pattern` in `title_copy`. Title: 2022  (PRODUCT) RED A2783
config.logging_config 2023-12-13 17:46:58,755 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 17:56:00,156 INFO Heading to https://www.foxtrot.com.ua/uk/shop/odessa/mobilnye_telefony_apple.html
config.logging_config 2023-12-13 17:56:01,801 INFO Status code: 200
config.logging_config 2023-12-13 17:56:05,352 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 17:56:07,444 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 17:56:12,775 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 17:57:06,494 INFO Heading to https://www.foxtrot.com.ua/uk/shop/odessa/mobilnye_telefony_apple.html
config.logging_config 2023-12-13 17:57:08,184 INFO Status code: 200
config.logging_config 2023-12-13 17:57:11,780 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 17:57:13,212 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 17:57:20,988 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 17:57:23,481 INFO Headless browser was closed.
config.logging_config 2023-12-13 17:57:23,502 INFO Amount of items parsed: 112
config.logging_config 2023-12-13 17:57:23,506 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 17:57:23,507 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 17:57:23,508 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 17:57:23,508 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 17:57:23,509 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 17:57:23,510 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple (APPLE_NEW2022_004)
config.logging_config 2023-12-13 17:57:23,510 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 17:57:23,510 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:57:23,510 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:57:23,511 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,511 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 17:57:23,511 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,512 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 17:57:23,512 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 17:57:23,512 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,513 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_051)
config.logging_config 2023-12-13 17:57:23,513 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:57:23,513 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:57:23,514 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 17:57:23,514 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 17:57:23,514 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 17:57:23,515 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 17:57:23,515 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 17:57:23,515 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 17:57:23,515 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 17:57:23,516 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_049)
config.logging_config 2023-12-13 17:57:23,516 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT Red (APPLE_NEW2022_001)
config.logging_config 2023-12-13 17:57:23,516 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 17:57:23,516 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 17:57:23,516 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_042)
config.logging_config 2023-12-13 17:57:23,517 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 17:57:23,517 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,517 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_044)
config.logging_config 2023-12-13 17:57:23,518 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 17:57:23,518 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight (APPLE_NEW2022_008)
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_031)
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver (APPLE_NEW2022_056)
config.logging_config 2023-12-13 17:57:23,519 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT RED (APPLE_NEW2022_016)
config.logging_config 2023-12-13 17:57:23,520 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 17:57:23,520 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 17:57:23,520 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 17:57:23,520 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 17:57:23,520 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 17:57:23,521 WARNING No matches to `model_number_pattern` in `title_copy`. Title: 2022  (PRODUCT) RED A2783
config.logging_config 2023-12-13 17:57:23,521 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 18:05:30,862 INFO Heading to https://eldorado.ua/uk/smartphones/c1038946/producer=apple/
config.logging_config 2023-12-13 18:05:35,732 INFO Status code: 200
config.logging_config 2023-12-13 18:05:42,326 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:05:43,749 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:05:43,761 INFO Amount of items parsed: 40
config.logging_config 2023-12-13 18:07:11,080 INFO Heading to https://eldorado.ua/uk/smartphones/c1038946/producer=apple/
config.logging_config 2023-12-13 18:07:12,615 INFO Status code: 200
config.logging_config 2023-12-13 18:07:20,436 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:07:20,731 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:07:20,737 INFO Amount of items parsed: 0
config.logging_config 2023-12-13 18:07:21,527 INFO Heading to https://www.foxtrot.com.ua/uk/shop/odessa/mobilnye_telefony_apple.html
config.logging_config 2023-12-13 18:08:05,893 INFO Heading to https://eldorado.ua/uk/smartphones/c1038946/producer=apple/
config.logging_config 2023-12-13 18:08:08,320 INFO Status code: 200
config.logging_config 2023-12-13 18:08:17,213 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:08:18,522 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:08:18,532 INFO Amount of items parsed: 40
config.logging_config 2023-12-13 18:08:19,365 INFO Heading to https://www.foxtrot.com.ua/uk/shop/odessa/mobilnye_telefony_apple.html
config.logging_config 2023-12-13 18:08:20,515 INFO Status code: 200
config.logging_config 2023-12-13 18:08:25,168 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:08:27,286 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:08:28,376 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:08:40,029 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:08:42,280 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:08:42,299 INFO Amount of items parsed: 112
config.logging_config 2023-12-13 18:08:42,300 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:08:42,300 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple (APPLE_NEW2022_004)
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:08:42,301 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_051)
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:08:42,302 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:08:42,303 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:08:42,303 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:08:42,303 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_049)
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT Red (APPLE_NEW2022_001)
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:08:42,304 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_042)
config.logging_config 2023-12-13 18:08:42,305 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:08:42,305 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,305 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_044)
config.logging_config 2023-12-13 18:08:42,305 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight (APPLE_NEW2022_008)
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_031)
config.logging_config 2023-12-13 18:08:42,306 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver (APPLE_NEW2022_056)
config.logging_config 2023-12-13 18:08:42,307 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT RED (APPLE_NEW2022_016)
config.logging_config 2023-12-13 18:08:42,307 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 18:08:42,307 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:08:42,307 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:08:42,308 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 18:08:42,308 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 18:08:42,308 WARNING No matches to `model_number_pattern` in `title_copy`. Title: 2022  (PRODUCT) RED A2783
config.logging_config 2023-12-13 18:08:42,308 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 18:10:26,783 INFO Heading to https://eldorado.ua/uk/smartphones/c1038946/producer=apple/
config.logging_config 2023-12-13 18:10:35,491 INFO Status code: 200
config.logging_config 2023-12-13 18:10:38,644 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:10:47,810 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:10:49,641 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:10:49,658 INFO Amount of items parsed: 74
config.logging_config 2023-12-13 18:10:50,506 INFO Heading to https://www.foxtrot.com.ua/uk/shop/odessa/mobilnye_telefony_apple.html
config.logging_config 2023-12-13 18:10:51,897 INFO Status code: 200
config.logging_config 2023-12-13 18:10:55,460 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:10:58,586 INFO 'Load more' button is clicked.
config.logging_config 2023-12-13 18:11:06,606 WARNING 'Load more' button is not visible. Proceeding.
config.logging_config 2023-12-13 18:11:08,856 INFO Headless browser was closed.
config.logging_config 2023-12-13 18:11:08,874 INFO Amount of items parsed: 112
config.logging_config 2023-12-13 18:11:08,876 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:11:08,877 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:11:08,877 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:11:08,877 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 18:11:08,878 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:11:08,878 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight
config.logging_config 2023-12-13 18:11:08,879 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple (APPLE_NEW2022_004)
config.logging_config 2023-12-13 18:11:08,879 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:11:08,879 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:11:08,879 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:11:08,879 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:11:08,880 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:11:08,880 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:11:08,880 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_051)
config.logging_config 2023-12-13 18:11:08,880 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:11:08,880 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:11:08,881 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:11:08,881 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:11:08,881 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Starlight
config.logging_config 2023-12-13 18:11:08,881 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 18:11:08,881 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: (PRODUCT) RED
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_049)
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT Red (APPLE_NEW2022_001)
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:11:08,882 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple (APPLE_NEW2022_042)
config.logging_config 2023-12-13 18:11:08,883 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:11:08,883 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:11:08,884 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_044)
config.logging_config 2023-12-13 18:11:08,884 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold
config.logging_config 2023-12-13 18:11:08,884 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:11:08,884 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Purple
config.logging_config 2023-12-13 18:11:08,884 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Deep Purple
config.logging_config 2023-12-13 18:11:08,885 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Midnight (APPLE_NEW2022_008)
config.logging_config 2023-12-13 18:11:08,885 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Gold (APPLE_NEW2022_031)
config.logging_config 2023-12-13 18:11:08,885 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver (APPLE_NEW2022_056)
config.logging_config 2023-12-13 18:11:08,885 WARNING No matches to `model_number_pattern` in `title_copy`. Title: PRODUCT RED (APPLE_NEW2022_016)
config.logging_config 2023-12-13 18:11:08,886 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 18:11:08,886 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Space Black
config.logging_config 2023-12-13 18:11:08,886 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Blue
config.logging_config 2023-12-13 18:11:08,886 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
config.logging_config 2023-12-13 18:11:08,887 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Silver
config.logging_config 2023-12-13 18:11:08,887 WARNING No matches to `model_number_pattern` in `title_copy`. Title: 2022  (PRODUCT) RED A2783
config.logging_config 2023-12-13 18:11:08,887 WARNING No matches to `model_number_pattern` in `title_copy`. Title: Yellow
